                                                                                                                                                                
{'loss': 1.4434, 'grad_norm': 3.540067672729492, 'learning_rate': 9e-07, 'epoch': 0.01}
{'loss': 0.0666, 'grad_norm': 6.690892219543457, 'learning_rate': 3.784871794871795e-05, 'epoch': 3.99}
{'loss': 0.0718, 'grad_norm': 16.03361701965332, 'learning_rate': 3.7823076923076924e-05, 'epoch': 4.0}
{'eval_loss': 0.39219242334365845, 'eval_f1_macro': 0.9258328224054678, 'eval_f1_micro': 0.9283333333333333, 'eval_f1_weighted': 0.9286165854051016, 'eval_precision': 0.9323005136814669, 'eval_recall': 0.9283333333333333, 'eval_accuracy': 0.9283333333333333, 'eval_runtime': 9.414, 'eval_samples_per_second': 318.675, 'eval_steps_per_second': 9.985, 'epoch': 4.0}
{'loss': 0.0401, 'grad_norm': 0.32935377955436707, 'learning_rate': 3.77974358974359e-05, 'epoch': 4.01}
{'loss': 0.0589, 'grad_norm': 0.12153497338294983, 'learning_rate': 3.777179487179487e-05, 'epoch': 4.01}
{'loss': 0.0303, 'grad_norm': 0.013141089119017124, 'learning_rate': 3.774615384615385e-05, 'epoch': 4.02}
{'loss': 0.022, 'grad_norm': 3.2735443115234375, 'learning_rate': 3.772051282051282e-05, 'epoch': 4.03}
{'loss': 0.0293, 'grad_norm': 2.768294334411621, 'learning_rate': 3.7694871794871796e-05, 'epoch': 4.04}
{'loss': 0.0214, 'grad_norm': 0.290873646736145, 'learning_rate': 3.766923076923077e-05, 'epoch': 4.04}
{'loss': 0.0245, 'grad_norm': 9.000954627990723, 'learning_rate': 3.764358974358975e-05, 'epoch': 4.05}
{'loss': 0.0318, 'grad_norm': 2.1099936962127686, 'learning_rate': 3.761794871794872e-05, 'epoch': 4.06}
{'loss': 0.1109, 'grad_norm': 18.652313232421875, 'learning_rate': 3.759230769230769e-05, 'epoch': 4.07}
{'loss': 0.0177, 'grad_norm': 8.087533950805664, 'learning_rate': 3.756666666666667e-05, 'epoch': 4.07}
{'loss': 0.015, 'grad_norm': 2.339334011077881, 'learning_rate': 3.7541025641025644e-05, 'epoch': 4.08}
{'loss': 0.0418, 'grad_norm': 0.14682230353355408, 'learning_rate': 3.751538461538462e-05, 'epoch': 4.09}
{'loss': 0.0518, 'grad_norm': 5.687549591064453, 'learning_rate': 3.748974358974359e-05, 'epoch': 4.1}
{'loss': 0.0739, 'grad_norm': 0.004397569689899683, 'learning_rate': 3.746410256410257e-05, 'epoch': 4.11}
{'loss': 0.0537, 'grad_norm': 15.070481300354004, 'learning_rate': 3.743846153846154e-05, 'epoch': 4.11}
{'loss': 0.011, 'grad_norm': 0.010558498091995716, 'learning_rate': 3.741282051282051e-05, 'epoch': 4.12}
{'loss': 0.0017, 'grad_norm': 0.14111630618572235, 'learning_rate': 3.738717948717949e-05, 'epoch': 4.13}
{'loss': 0.0192, 'grad_norm': 0.6035614013671875, 'learning_rate': 3.736153846153846e-05, 'epoch': 4.14}
{'loss': 0.0035, 'grad_norm': 0.010275022126734257, 'learning_rate': 3.733589743589744e-05, 'epoch': 4.14}
{'loss': 0.0183, 'grad_norm': 5.663966655731201, 'learning_rate': 3.731025641025641e-05, 'epoch': 4.15}
{'loss': 0.043, 'grad_norm': 8.602294921875, 'learning_rate': 3.728461538461539e-05, 'epoch': 4.16}
{'loss': 0.0535, 'grad_norm': 42.477699279785156, 'learning_rate': 3.7258974358974365e-05, 'epoch': 4.17}
{'loss': 0.0661, 'grad_norm': 0.15129046142101288, 'learning_rate': 3.7233333333333335e-05, 'epoch': 4.17}
{'loss': 0.1194, 'grad_norm': 25.35948371887207, 'learning_rate': 3.720769230769231e-05, 'epoch': 4.18}
{'loss': 0.0407, 'grad_norm': 10.542777061462402, 'learning_rate': 3.718205128205128e-05, 'epoch': 4.19}
{'loss': 0.0548, 'grad_norm': 0.024827195331454277, 'learning_rate': 3.715641025641026e-05, 'epoch': 4.2}
{'loss': 0.0509, 'grad_norm': 6.639349460601807, 'learning_rate': 3.713076923076923e-05, 'epoch': 4.2}
{'loss': 0.0257, 'grad_norm': 23.39671516418457, 'learning_rate': 3.7105128205128206e-05, 'epoch': 4.21}
{'loss': 0.0167, 'grad_norm': 0.0773085281252861, 'learning_rate': 3.7079487179487184e-05, 'epoch': 4.22}
{'loss': 0.0201, 'grad_norm': 5.895522594451904, 'learning_rate': 3.7053846153846154e-05, 'epoch': 4.23}
{'loss': 0.0377, 'grad_norm': 12.480708122253418, 'learning_rate': 3.702820512820513e-05, 'epoch': 4.23}
{'loss': 0.0574, 'grad_norm': 3.4753317832946777, 'learning_rate': 3.70025641025641e-05, 'epoch': 4.24}
{'loss': 0.0126, 'grad_norm': 0.10997773706912994, 'learning_rate': 3.697692307692308e-05, 'epoch': 4.25}
{'loss': 0.0065, 'grad_norm': 0.010989013127982616, 'learning_rate': 3.6951282051282055e-05, 'epoch': 4.26}
{'loss': 0.0913, 'grad_norm': 10.71105670928955, 'learning_rate': 3.6925641025641025e-05, 'epoch': 4.27}
{'loss': 0.0791, 'grad_norm': 7.880282402038574, 'learning_rate': 3.69e-05, 'epoch': 4.27}
{'loss': 0.022, 'grad_norm': 0.46119001507759094, 'learning_rate': 3.687435897435897e-05, 'epoch': 4.28}
{'loss': 0.0273, 'grad_norm': 8.27863597869873, 'learning_rate': 3.684871794871795e-05, 'epoch': 4.29}
{'loss': 0.0411, 'grad_norm': 0.03334706649184227, 'learning_rate': 3.682307692307693e-05, 'epoch': 4.3}
{'loss': 0.0398, 'grad_norm': 0.1553371250629425, 'learning_rate': 3.67974358974359e-05, 'epoch': 4.3}
{'loss': 0.0201, 'grad_norm': 0.0037573438603430986, 'learning_rate': 3.6771794871794874e-05, 'epoch': 4.31}
{'loss': 0.0193, 'grad_norm': 3.1887869834899902, 'learning_rate': 3.6746153846153844e-05, 'epoch': 4.32}
{'loss': 0.0276, 'grad_norm': 0.014301837421953678, 'learning_rate': 3.672051282051282e-05, 'epoch': 4.33}
{'loss': 0.0759, 'grad_norm': 7.956706523895264, 'learning_rate': 3.66948717948718e-05, 'epoch': 4.33}
{'loss': 0.0226, 'grad_norm': 0.07540182769298553, 'learning_rate': 3.6669230769230775e-05, 'epoch': 4.34}
{'loss': 0.0727, 'grad_norm': 0.042758334428071976, 'learning_rate': 3.6643589743589746e-05, 'epoch': 4.35}
{'loss': 0.0458, 'grad_norm': 4.741980075836182, 'learning_rate': 3.6617948717948716e-05, 'epoch': 4.36}
{'loss': 0.1505, 'grad_norm': 9.901725769042969, 'learning_rate': 3.659230769230769e-05, 'epoch': 4.36}
{'loss': 0.0192, 'grad_norm': 18.584487915039062, 'learning_rate': 3.656666666666666e-05, 'epoch': 4.37}
{'loss': 0.0311, 'grad_norm': 8.68901538848877, 'learning_rate': 3.654102564102565e-05, 'epoch': 4.38}
{'loss': 0.0019, 'grad_norm': 5.3126654624938965, 'learning_rate': 3.651538461538462e-05, 'epoch': 4.39}
{'loss': 0.0514, 'grad_norm': 0.616360604763031, 'learning_rate': 3.6489743589743594e-05, 'epoch': 4.39}
{'loss': 0.1713, 'grad_norm': 5.63570499420166, 'learning_rate': 3.6464102564102565e-05, 'epoch': 4.4}
{'loss': 0.0073, 'grad_norm': 19.243799209594727, 'learning_rate': 3.6438461538461535e-05, 'epoch': 4.41}
{'loss': 0.0035, 'grad_norm': 1.5740907192230225, 'learning_rate': 3.641282051282052e-05, 'epoch': 4.42}
{'loss': 0.048, 'grad_norm': 0.036848075687885284, 'learning_rate': 3.638717948717949e-05, 'epoch': 4.42}
{'loss': 0.004, 'grad_norm': 0.04440652206540108, 'learning_rate': 3.6361538461538466e-05, 'epoch': 4.43}
{'loss': 0.0187, 'grad_norm': 0.10416094958782196, 'learning_rate': 3.6335897435897436e-05, 'epoch': 4.44}
{'loss': 0.0032, 'grad_norm': 0.003821228165179491, 'learning_rate': 3.631025641025641e-05, 'epoch': 4.45}
{'loss': 0.0524, 'grad_norm': 0.027012469246983528, 'learning_rate': 3.628461538461539e-05, 'epoch': 4.46}
{'loss': 0.0491, 'grad_norm': 18.629152297973633, 'learning_rate': 3.625897435897436e-05, 'epoch': 4.46}
{'loss': 0.0187, 'grad_norm': 6.711716651916504, 'learning_rate': 3.623333333333334e-05, 'epoch': 4.47}
{'loss': 0.0475, 'grad_norm': 8.137288093566895, 'learning_rate': 3.620769230769231e-05, 'epoch': 4.48}
{'loss': 0.028, 'grad_norm': 4.101428985595703, 'learning_rate': 3.6182051282051285e-05, 'epoch': 4.49}
{'loss': 0.0581, 'grad_norm': 18.562175750732422, 'learning_rate': 3.6156410256410255e-05, 'epoch': 4.49}
{'loss': 0.0345, 'grad_norm': 0.626552939414978, 'learning_rate': 3.613076923076923e-05, 'epoch': 4.5}
{'loss': 0.0294, 'grad_norm': 4.558107852935791, 'learning_rate': 3.610512820512821e-05, 'epoch': 4.51}
{'loss': 0.0127, 'grad_norm': 0.12658929824829102, 'learning_rate': 3.607948717948718e-05, 'epoch': 4.52}
{'loss': 0.0102, 'grad_norm': 13.196748733520508, 'learning_rate': 3.6053846153846157e-05, 'epoch': 4.52}
{'loss': 0.1112, 'grad_norm': 23.75558090209961, 'learning_rate': 3.602820512820513e-05, 'epoch': 4.53}
{'loss': 0.0184, 'grad_norm': 16.10057830810547, 'learning_rate': 3.6002564102564104e-05, 'epoch': 4.54}
{'loss': 0.0818, 'grad_norm': 14.26725959777832, 'learning_rate': 3.597692307692308e-05, 'epoch': 4.55}
{'loss': 0.0544, 'grad_norm': 0.015173475258052349, 'learning_rate': 3.595128205128205e-05, 'epoch': 4.55}
{'loss': 0.0491, 'grad_norm': 6.823819637298584, 'learning_rate': 3.592564102564103e-05, 'epoch': 4.56}
{'loss': 0.0778, 'grad_norm': 13.203532218933105, 'learning_rate': 3.59e-05, 'epoch': 4.57}
{'loss': 0.046, 'grad_norm': 20.63003921508789, 'learning_rate': 3.5874358974358976e-05, 'epoch': 4.58}
{'loss': 0.0822, 'grad_norm': 1.039918303489685, 'learning_rate': 3.584871794871795e-05, 'epoch': 4.58}
{'loss': 0.0257, 'grad_norm': 16.398666381835938, 'learning_rate': 3.582307692307692e-05, 'epoch': 4.59}
{'loss': 0.0475, 'grad_norm': 3.7664990425109863, 'learning_rate': 3.57974358974359e-05, 'epoch': 4.6}
{'loss': 0.027, 'grad_norm': 0.10416656732559204, 'learning_rate': 3.577179487179487e-05, 'epoch': 4.61}
{'loss': 0.0645, 'grad_norm': 1.238007664680481, 'learning_rate': 3.574615384615385e-05, 'epoch': 4.62}
{'loss': 0.0841, 'grad_norm': 0.21735833585262299, 'learning_rate': 3.5720512820512824e-05, 'epoch': 4.62}
{'loss': 0.0778, 'grad_norm': 0.05822388455271721, 'learning_rate': 3.56948717948718e-05, 'epoch': 4.63}
{'loss': 0.0328, 'grad_norm': 3.8321034908294678, 'learning_rate': 3.566923076923077e-05, 'epoch': 4.64}
{'loss': 0.0026, 'grad_norm': 0.009797317907214165, 'learning_rate': 3.564358974358974e-05, 'epoch': 4.65}
{'loss': 0.0679, 'grad_norm': 1.9668668508529663, 'learning_rate': 3.561794871794872e-05, 'epoch': 4.65}
{'loss': 0.0828, 'grad_norm': 26.01377296447754, 'learning_rate': 3.559230769230769e-05, 'epoch': 4.66}
{'loss': 0.1192, 'grad_norm': 11.186646461486816, 'learning_rate': 3.556666666666667e-05, 'epoch': 4.67}
{'loss': 0.0429, 'grad_norm': 0.05102895572781563, 'learning_rate': 3.554102564102564e-05, 'epoch': 4.68}
{'loss': 0.0659, 'grad_norm': 0.04313214123249054, 'learning_rate': 3.551538461538462e-05, 'epoch': 4.68}
{'loss': 0.047, 'grad_norm': 0.22827598452568054, 'learning_rate': 3.548974358974359e-05, 'epoch': 4.69}
{'loss': 0.0503, 'grad_norm': 0.038860779255628586, 'learning_rate': 3.546410256410256e-05, 'epoch': 4.7}
{'loss': 0.0621, 'grad_norm': 14.641009330749512, 'learning_rate': 3.5438461538461544e-05, 'epoch': 4.71}
{'loss': 0.0604, 'grad_norm': 0.02241295948624611, 'learning_rate': 3.5412820512820515e-05, 'epoch': 4.71}
{'loss': 0.0571, 'grad_norm': 13.24020004272461, 'learning_rate': 3.538717948717949e-05, 'epoch': 4.72}
{'loss': 0.0509, 'grad_norm': 8.563447952270508, 'learning_rate': 3.536153846153846e-05, 'epoch': 4.73}
{'loss': 0.0129, 'grad_norm': 0.8901386260986328, 'learning_rate': 3.533589743589744e-05, 'epoch': 4.74}
{'loss': 0.003, 'grad_norm': 0.007500704377889633, 'learning_rate': 3.531025641025641e-05, 'epoch': 4.74}
{'loss': 0.0636, 'grad_norm': 3.6021857261657715, 'learning_rate': 3.5284615384615386e-05, 'epoch': 4.75}
{'loss': 0.029, 'grad_norm': 16.378068923950195, 'learning_rate': 3.5258974358974363e-05, 'epoch': 4.76}
{'loss': 0.0471, 'grad_norm': 0.004609274212270975, 'learning_rate': 3.5233333333333334e-05, 'epoch': 4.77}
{'loss': 0.0372, 'grad_norm': 6.009827136993408, 'learning_rate': 3.520769230769231e-05, 'epoch': 4.78}
{'loss': 0.0093, 'grad_norm': 0.021789399906992912, 'learning_rate': 3.518205128205128e-05, 'epoch': 4.78}
{'loss': 0.0671, 'grad_norm': 27.62584686279297, 'learning_rate': 3.515641025641026e-05, 'epoch': 4.79}
{'loss': 0.0857, 'grad_norm': 3.404843330383301, 'learning_rate': 3.5130769230769235e-05, 'epoch': 4.8}
{'loss': 0.0278, 'grad_norm': 10.313857078552246, 'learning_rate': 3.5105128205128205e-05, 'epoch': 4.81}
{'loss': 0.03, 'grad_norm': 0.004879871848970652, 'learning_rate': 3.507948717948718e-05, 'epoch': 4.81}
{'loss': 0.0925, 'grad_norm': 6.183879375457764, 'learning_rate': 3.505384615384615e-05, 'epoch': 4.82}
{'loss': 0.0525, 'grad_norm': 7.954910755157471, 'learning_rate': 3.502820512820513e-05, 'epoch': 4.83}
{'loss': 0.1195, 'grad_norm': 30.624971389770508, 'learning_rate': 3.500256410256411e-05, 'epoch': 4.84}
{'loss': 0.0194, 'grad_norm': 11.47021770477295, 'learning_rate': 3.497692307692308e-05, 'epoch': 4.84}
{'loss': 0.0378, 'grad_norm': 4.834209442138672, 'learning_rate': 3.4951282051282054e-05, 'epoch': 4.85}
{'loss': 0.0402, 'grad_norm': 7.116618633270264, 'learning_rate': 3.4925641025641024e-05, 'epoch': 4.86}
{'loss': 0.0643, 'grad_norm': 20.229509353637695, 'learning_rate': 3.49e-05, 'epoch': 4.87}
{'loss': 0.0525, 'grad_norm': 5.376572132110596, 'learning_rate': 3.487435897435898e-05, 'epoch': 4.87}
{'loss': 0.0239, 'grad_norm': 0.2505876123905182, 'learning_rate': 3.484871794871795e-05, 'epoch': 4.88}
{'loss': 0.0659, 'grad_norm': 0.008203919976949692, 'learning_rate': 3.4823076923076926e-05, 'epoch': 4.89}
{'loss': 0.0634, 'grad_norm': 0.00767012033611536, 'learning_rate': 3.4797435897435896e-05, 'epoch': 4.9}
{'loss': 0.0372, 'grad_norm': 0.04930249601602554, 'learning_rate': 3.477179487179487e-05, 'epoch': 4.9}
{'loss': 0.0101, 'grad_norm': 2.9992988109588623, 'learning_rate': 3.474615384615385e-05, 'epoch': 4.91}
{'loss': 0.0974, 'grad_norm': 0.009041475132107735, 'learning_rate': 3.472051282051283e-05, 'epoch': 4.92}
{'loss': 0.0482, 'grad_norm': 0.39927366375923157, 'learning_rate': 3.46948717948718e-05, 'epoch': 4.93}
{'loss': 0.0187, 'grad_norm': 0.08949314057826996, 'learning_rate': 3.466923076923077e-05, 'epoch': 4.94}
{'loss': 0.0225, 'grad_norm': 0.04183428734540939, 'learning_rate': 3.4643589743589745e-05, 'epoch': 4.94}
{'loss': 0.0238, 'grad_norm': 8.082480430603027, 'learning_rate': 3.4617948717948715e-05, 'epoch': 4.95}
{'loss': 0.0833, 'grad_norm': 0.19677618145942688, 'learning_rate': 3.45923076923077e-05, 'epoch': 4.96}
{'loss': 0.0356, 'grad_norm': 10.093891143798828, 'learning_rate': 3.456666666666667e-05, 'epoch': 4.97}
{'loss': 0.0338, 'grad_norm': 19.162744522094727, 'learning_rate': 3.4541025641025646e-05, 'epoch': 4.97}
{'loss': 0.0409, 'grad_norm': 5.185585021972656, 'learning_rate': 3.4515384615384616e-05, 'epoch': 4.98}
{'loss': 0.0554, 'grad_norm': 0.13982093334197998, 'learning_rate': 3.4489743589743586e-05, 'epoch': 4.99}
{'loss': 0.0272, 'grad_norm': 0.010191446170210838, 'learning_rate': 3.446410256410257e-05, 'epoch': 5.0}
{'eval_loss': 0.4660283327102661, 'eval_f1_macro': 0.9272112762829443, 'eval_f1_micro': 0.9296666666666666, 'eval_f1_weighted': 0.9300454956774861, 'eval_precision': 0.9341351183489272, 'eval_recall': 0.9296666666666666, 'eval_accuracy': 0.9296666666666666, 'eval_runtime': 9.5882, 'eval_samples_per_second': 312.884, 'eval_steps_per_second': 9.804, 'epoch': 5.0}
{'loss': 0.113, 'grad_norm': 0.05178268626332283, 'learning_rate': 3.443846153846154e-05, 'epoch': 5.0}
{'loss': 0.0148, 'grad_norm': 0.18482694029808044, 'learning_rate': 3.441282051282052e-05, 'epoch': 5.01}
{'loss': 0.0277, 'grad_norm': 9.917899131774902, 'learning_rate': 3.438717948717949e-05, 'epoch': 5.02}
{'loss': 0.0366, 'grad_norm': 9.81338882446289, 'learning_rate': 3.4361538461538465e-05, 'epoch': 5.03}
{'loss': 0.0352, 'grad_norm': 0.12155003100633621, 'learning_rate': 3.4335897435897435e-05, 'epoch': 5.03}
{'loss': 0.0323, 'grad_norm': 3.7320170402526855, 'learning_rate': 3.431025641025641e-05, 'epoch': 5.04}
{'loss': 0.0235, 'grad_norm': 1.3248188495635986, 'learning_rate': 3.428461538461539e-05, 'epoch': 5.05}
{'loss': 0.0108, 'grad_norm': 2.8547792434692383, 'learning_rate': 3.425897435897436e-05, 'epoch': 5.06}
{'loss': 0.0155, 'grad_norm': 0.1638697385787964, 'learning_rate': 3.4233333333333336e-05, 'epoch': 5.06}
{'loss': 0.0366, 'grad_norm': 32.496673583984375, 'learning_rate': 3.420769230769231e-05, 'epoch': 5.07}
{'loss': 0.0092, 'grad_norm': 1.5283066034317017, 'learning_rate': 3.4182051282051284e-05, 'epoch': 5.08}
{'loss': 0.0515, 'grad_norm': 0.008111787959933281, 'learning_rate': 3.415641025641026e-05, 'epoch': 5.09}
{'loss': 0.0245, 'grad_norm': 0.004060571547597647, 'learning_rate': 3.413076923076923e-05, 'epoch': 5.1}
{'loss': 0.0453, 'grad_norm': 7.15150785446167, 'learning_rate': 3.410512820512821e-05, 'epoch': 5.1}
{'loss': 0.0346, 'grad_norm': 0.134383425116539, 'learning_rate': 3.407948717948718e-05, 'epoch': 5.11}
{'loss': 0.0188, 'grad_norm': 60.22875213623047, 'learning_rate': 3.4053846153846155e-05, 'epoch': 5.12}
{'loss': 0.0582, 'grad_norm': 0.013363688252866268, 'learning_rate': 3.402820512820513e-05, 'epoch': 5.13}
{'loss': 0.0574, 'grad_norm': 0.014965944923460484, 'learning_rate': 3.40025641025641e-05, 'epoch': 5.13}
{'loss': 0.049, 'grad_norm': 0.013622540980577469, 'learning_rate': 3.397692307692308e-05, 'epoch': 5.14}
{'loss': 0.0328, 'grad_norm': 0.014869656413793564, 'learning_rate': 3.395128205128205e-05, 'epoch': 5.15}
{'loss': 0.0073, 'grad_norm': 9.281811714172363, 'learning_rate': 3.392564102564103e-05, 'epoch': 5.16}
{'loss': 0.0131, 'grad_norm': 0.36284056305885315, 'learning_rate': 3.3900000000000004e-05, 'epoch': 5.16}
{'loss': 0.0242, 'grad_norm': 0.01555172260850668, 'learning_rate': 3.3874358974358974e-05, 'epoch': 5.17}
{'loss': 0.0691, 'grad_norm': 0.9065461754798889, 'learning_rate': 3.384871794871795e-05, 'epoch': 5.18}
{'loss': 0.0532, 'grad_norm': 0.07585874199867249, 'learning_rate': 3.382307692307692e-05, 'epoch': 5.19}
{'loss': 0.0257, 'grad_norm': 0.9262527823448181, 'learning_rate': 3.37974358974359e-05, 'epoch': 5.19}
{'loss': 0.0451, 'grad_norm': 0.030180005356669426, 'learning_rate': 3.377179487179487e-05, 'epoch': 5.2}
{'loss': 0.0852, 'grad_norm': 0.005548842251300812, 'learning_rate': 3.374615384615385e-05, 'epoch': 5.21}
{'loss': 0.0354, 'grad_norm': 8.72056770324707, 'learning_rate': 3.372051282051282e-05, 'epoch': 5.22}
{'loss': 0.026, 'grad_norm': 0.008955087512731552, 'learning_rate': 3.369487179487179e-05, 'epoch': 5.22}
{'loss': 0.0213, 'grad_norm': 0.816926896572113, 'learning_rate': 3.366923076923077e-05, 'epoch': 5.23}
{'loss': 0.0668, 'grad_norm': 5.928616046905518, 'learning_rate': 3.364358974358974e-05, 'epoch': 5.24}
{'loss': 0.0421, 'grad_norm': 0.17826752364635468, 'learning_rate': 3.3617948717948724e-05, 'epoch': 5.25}
{'loss': 0.0141, 'grad_norm': 10.259930610656738, 'learning_rate': 3.3592307692307695e-05, 'epoch': 5.26}
{'loss': 0.0303, 'grad_norm': 0.05709540843963623, 'learning_rate': 3.356666666666667e-05, 'epoch': 5.26}
{'loss': 0.0262, 'grad_norm': 0.03444899991154671, 'learning_rate': 3.354102564102564e-05, 'epoch': 5.27}
{'loss': 0.0442, 'grad_norm': 9.285723686218262, 'learning_rate': 3.351538461538461e-05, 'epoch': 5.28}
{'loss': 0.0229, 'grad_norm': 37.54237747192383, 'learning_rate': 3.3489743589743596e-05, 'epoch': 5.29}
{'loss': 0.0411, 'grad_norm': 0.005612669046968222, 'learning_rate': 3.3464102564102566e-05, 'epoch': 5.29}
{'loss': 0.0129, 'grad_norm': 0.009850273840129375, 'learning_rate': 3.343846153846154e-05, 'epoch': 5.3}
{'loss': 0.0394, 'grad_norm': 0.3365454375743866, 'learning_rate': 3.3412820512820514e-05, 'epoch': 5.31}
{'loss': 0.0196, 'grad_norm': 7.880810260772705, 'learning_rate': 3.338717948717949e-05, 'epoch': 5.32}
{'loss': 0.0165, 'grad_norm': 0.01170901395380497, 'learning_rate': 3.336153846153846e-05, 'epoch': 5.32}
{'loss': 0.0819, 'grad_norm': 0.10209069401025772, 'learning_rate': 3.333589743589744e-05, 'epoch': 5.33}
{'loss': 0.0047, 'grad_norm': 0.018140649423003197, 'learning_rate': 3.3310256410256415e-05, 'epoch': 5.34}
{'loss': 0.025, 'grad_norm': 13.3230562210083, 'learning_rate': 3.3284615384615385e-05, 'epoch': 5.35}
{'loss': 0.0565, 'grad_norm': 6.950828552246094, 'learning_rate': 3.325897435897436e-05, 'epoch': 5.35}
{'loss': 0.0642, 'grad_norm': 24.50457191467285, 'learning_rate': 3.323333333333333e-05, 'epoch': 5.36}
{'loss': 0.0411, 'grad_norm': 0.06396226584911346, 'learning_rate': 3.320769230769231e-05, 'epoch': 5.37}
{'loss': 0.0457, 'grad_norm': 0.3133900761604309, 'learning_rate': 3.3182051282051287e-05, 'epoch': 5.38}
{'loss': 0.0057, 'grad_norm': 0.1981734037399292, 'learning_rate': 3.315641025641026e-05, 'epoch': 5.38}
{'loss': 0.0079, 'grad_norm': 0.1071498692035675, 'learning_rate': 3.3130769230769234e-05, 'epoch': 5.39}
{'loss': 0.0098, 'grad_norm': 0.006230035796761513, 'learning_rate': 3.3105128205128204e-05, 'epoch': 5.4}
{'loss': 0.0085, 'grad_norm': 0.22421789169311523, 'learning_rate': 3.307948717948718e-05, 'epoch': 5.41}
{'loss': 0.0366, 'grad_norm': 0.004618528764694929, 'learning_rate': 3.305384615384616e-05, 'epoch': 5.42}
{'loss': 0.0252, 'grad_norm': 23.136640548706055, 'learning_rate': 3.302820512820513e-05, 'epoch': 5.42}
{'loss': 0.0184, 'grad_norm': 0.03816703334450722, 'learning_rate': 3.3002564102564106e-05, 'epoch': 5.43}
{'loss': 0.0449, 'grad_norm': 6.52037239074707, 'learning_rate': 3.2976923076923076e-05, 'epoch': 5.44}
{'loss': 0.0115, 'grad_norm': 0.01153821125626564, 'learning_rate': 3.295128205128205e-05, 'epoch': 5.45}
{'loss': 0.0526, 'grad_norm': 9.455105781555176, 'learning_rate': 3.292564102564103e-05, 'epoch': 5.45}
{'loss': 0.0064, 'grad_norm': 0.005356134846806526, 'learning_rate': 3.29e-05, 'epoch': 5.46}
{'loss': 0.0127, 'grad_norm': 0.7553712725639343, 'learning_rate': 3.287435897435898e-05, 'epoch': 5.47}
{'loss': 0.0479, 'grad_norm': 19.284860610961914, 'learning_rate': 3.284871794871795e-05, 'epoch': 5.48}
{'loss': 0.0046, 'grad_norm': 0.031370293349027634, 'learning_rate': 3.2823076923076924e-05, 'epoch': 5.48}
{'loss': 0.0179, 'grad_norm': 3.6657750606536865, 'learning_rate': 3.2797435897435895e-05, 'epoch': 5.49}
{'loss': 0.0735, 'grad_norm': 14.762489318847656, 'learning_rate': 3.277179487179488e-05, 'epoch': 5.5}
{'loss': 0.0494, 'grad_norm': 14.460206985473633, 'learning_rate': 3.274615384615385e-05, 'epoch': 5.51}
{'loss': 0.0451, 'grad_norm': 0.013613005168735981, 'learning_rate': 3.272051282051282e-05, 'epoch': 5.51}
{'loss': 0.0626, 'grad_norm': 0.37571942806243896, 'learning_rate': 3.2694871794871796e-05, 'epoch': 5.52}
{'loss': 0.0945, 'grad_norm': 0.36812955141067505, 'learning_rate': 3.2669230769230766e-05, 'epoch': 5.53}
{'loss': 0.0739, 'grad_norm': 1.0222220420837402, 'learning_rate': 3.264358974358975e-05, 'epoch': 5.54}
{'loss': 0.0431, 'grad_norm': 0.3689810037612915, 'learning_rate': 3.261794871794872e-05, 'epoch': 5.54}
{'loss': 0.0146, 'grad_norm': 10.276805877685547, 'learning_rate': 3.25923076923077e-05, 'epoch': 5.55}
{'loss': 0.0113, 'grad_norm': 20.946063995361328, 'learning_rate': 3.256666666666667e-05, 'epoch': 5.56}
{'loss': 0.0264, 'grad_norm': 0.06926850974559784, 'learning_rate': 3.254102564102564e-05, 'epoch': 5.57}
{'loss': 0.0198, 'grad_norm': 0.06941282004117966, 'learning_rate': 3.2515384615384615e-05, 'epoch': 5.58}
{'loss': 0.0008, 'grad_norm': 0.011118481867015362, 'learning_rate': 3.248974358974359e-05, 'epoch': 5.58}
{'loss': 0.0639, 'grad_norm': 1.1495871543884277, 'learning_rate': 3.246410256410257e-05, 'epoch': 5.59}
{'loss': 0.0567, 'grad_norm': 0.22728899121284485, 'learning_rate': 3.243846153846154e-05, 'epoch': 5.6}
{'loss': 0.1078, 'grad_norm': 26.044254302978516, 'learning_rate': 3.2412820512820516e-05, 'epoch': 5.61}
{'loss': 0.0612, 'grad_norm': 0.008263268508017063, 'learning_rate': 3.238717948717949e-05, 'epoch': 5.61}
{'loss': 0.0846, 'grad_norm': 44.8951416015625, 'learning_rate': 3.2361538461538464e-05, 'epoch': 5.62}
{'loss': 0.0346, 'grad_norm': 0.00744373444467783, 'learning_rate': 3.233589743589744e-05, 'epoch': 5.63}
{'loss': 0.0233, 'grad_norm': 20.421154022216797, 'learning_rate': 3.231025641025641e-05, 'epoch': 5.64}
{'loss': 0.0081, 'grad_norm': 2.758396863937378, 'learning_rate': 3.228461538461539e-05, 'epoch': 5.64}
{'loss': 0.0099, 'grad_norm': 23.743452072143555, 'learning_rate': 3.225897435897436e-05, 'epoch': 5.65}
{'loss': 0.0513, 'grad_norm': 29.818012237548828, 'learning_rate': 3.2233333333333335e-05, 'epoch': 5.66}
{'loss': 0.0391, 'grad_norm': 0.008034110069274902, 'learning_rate': 3.220769230769231e-05, 'epoch': 5.67}
{'loss': 0.0317, 'grad_norm': 14.220478057861328, 'learning_rate': 3.218205128205128e-05, 'epoch': 5.67}
{'loss': 0.01, 'grad_norm': 0.11281269043684006, 'learning_rate': 3.215641025641026e-05, 'epoch': 5.68}
