vi_text,labels
Tôi vô cùng may mắn khi được làm việc cho một doanh nghiệp tuyệt vời như vậy ở GPC,0
Từ nhóm này hoặc hơn và 32 nhận được 4 sao,0
"Hội đồng thành phố đã phê duyệt việc mua lại 22,4% cổ phiếu của Công ty Cổ phần 584 Nha Trang.",3
Xấp xỉ các trạm nước có thể nạp lại trong các khu vực công cộng của họ hoặc dự kiến vào năm 2022,1
"Dựa trên hệ sinh thái của NovaGroup với nhiều danh mục khác nhau, Hội đồng Quản trị Novaland và đội ngũ nhân viên sẽ tiếp tục thực hiện Sứ mệnh là ""Tạo ra cộng đồng - Xây dựng điểm đến - Nuôi dưỡng niềm vui"", tuân thủ các Giá trị cốt lõi về Hiệu quả Chính trực-Chuyên nghiệp và theo đuổi Tầm nhìn dài hạn thông qua cách tiếp cận linh động, khoa học, quản lý rủi ro một cách chặt chẽ trong khi duy trì sự cân bằng giữa ngắn hạn, trung hạn và dài hạn.",3
Công tác thông tin tuyên truyền và giáo dục về các biện pháp phòng ngừa tham nhũng tiêu cực tại ACB được triển khai bằng nhiều hình thức như cập nhật văn bản pháp luật của Nhà nước có liên quan đến chống tham nhũng và rửa tiền trên trang web nội bộ,3
Tôi đã có những nhà lãnh đạo xuất sắc những người đã trở thành cố vấn và tôi thích cống hiến hết mình để giúp đỡ thế hệ đồng đội tiếp theo,0
Bằng cách liên tục cải tiến hiệu suất môi trường và thực hiện các công nghệ thân thiện với môi trường chúng ta có thể giảm thiểu tác động của mình một cách hiệu quả,1
Chiến dịch này có các video từ các thành viên của Nhóm Điều hành của chúng tôi nhấn mạnh tầm quan trọng của việc nâng cao mối quan tâm và dẫn đến sự gia tăng các báo cáo,0
Chúng tôi đảm bảo đồng đội tuân thủ tất cả các quy định liên quan và các nhà quản lý của chúng tôi thực hiện trách nhiệm của họ trong việc bảo vệ sức khoẻ và sự an toàn của đồng đội một cách nghiêm túc,2
Về Công Tác Chăm Sóc Sức Khỏe Cho Người Lao Động Tập Đoàn Luôn Nỗ Lực Đảm Bảo Các Vấn Đề Sức Khỏe Được Theo Dõi Thường Xuyên Nhằm Giảm Thiểu Rủi Ro Ảnh Hưởng Tới Sức Khỏe Của Người Lao Động Từ Các Hoạt Động Xây Dựng Đặc Thụ,2
Cổng vào của nhà hàng được đánh dấu bằng hai cây sồi lớn cao vút như những cái cây trong khu rừng gần đó,0
"Trong Vingroup, chúng tôi tin tưởng vào một cách tiếp cận ESG toàn diện để phát triển kinh doanh bền vững lâu dài dựa trên những sáng kiến chiến lược, sự tham gia sâu sắc với xã hội và quản trị trách nhiệm cao nhất cùng các cam kết của lãnh đạo.",3
Việc áp dụng phần mềm hiện đại như Tự động hoá quy trình bằng robot RPA Giao diện lập trình ứng dụng API và phân tích hành vi thói quen tiêu dùng là rất quan trọng trong việc mở rộng hệ sinh thái cung cấp sản phẩm dịch vụ để đáp ứng nhu cầu ngày càng tăng của khách hàng,2
Tất cả các nhân viên bảo trì và kỹ thuật phải hoàn thành thành công bài kiểm tra bằng văn bản và hiệu suất để đạt được chứng nhận,2
Nhiệm vụ là chỉ đạo lập kế hoạch và định hướng quá trình chuyển đổi kỹ thuật số của công ty đảm bảo rằng các chiến lược kinh doanh được áp dụng đầy đủ để đạt được tiềm năng tối đa từ sự thay đổi này,3
Vào năm 2019 xe buýt điện VinBus đã có mặt trên khắp thành phố lớn của Việt Nam bao gồm cả thủ đô Hà Nội và Thành phố Hồ Chí Minh,0
Gạch xây nhẹ như tấm tường nhẹ và gạch bê tông khí chưng áp có thể thay thế hiệu quả cho các loại gạch nung truyền thống giúp giảm mức tiêu thụ năng lượng trong quá trình sản xuất,1
Động lực cho những thành tựu của chúng tôi đã được gắn vào mọi thứ chúng tôi làm giúp việc thực hiện dễ dàng hơn nhiều ngoài việc hợp tác với Chiến lược Honeycomb do phụ nữ lãnh đạo một công ty tư vấn về phát triển bền vững người đã giúp tư vấn cho chúng tôi về những cách làm tốt nhất,3
Công ty vinh danh các Cán bộ Nhân viên có thâm niên trên 10 năm với công ty nhằm củng cố cam kết xây dựng môi trường làm việc tốt nhất tại Vinamilk,2
Tập đoàn cũng đặt mục tiêu không phát thải CO2 trong hoạt động sản xuất vào năm 2035,1
Nước thải công nghiệp chủ yếu xảy ra khi nước mưa chảy tràn qua các khu vực dễ bị tổn thương bởi sự cố tràn dầu,1
3054 Thâm dụng phát thải khí nhà kính Vicostone đưa ra thông tin về mức độ thâm dụng phát sinh do hoạt động của nó gây ra và nỗ lực của công ty nhằm giảm thiểu vấn đề này như thế nào 3061 Phát sinh chất thải và tác động đáng kể liên quan đến chất thải Mục này cung cấp chi tiết về lượng rác thải được tạo ra bởi các hoạt động của Vicostone bao gồm cả việc quản lý và nỗ lực giảm thiểu nó,1
Doanh nghiệp được duy trì ổn định nhờ đóng góp của tất cả các mảng kinh doanh bao gồm cả những đơn vị sau đây Hoạt động Chứng khoán DVCK Nguồn vốn và Kinh doanh Tài chính Dịch vụ Ngân hàng Đầu tư và Quản lý Quỹ,3
Đến cuối thời gian bạn hãy bắt đầu nhìn lên và nhìn xuống,0
Sử dụng năng lượng hiệu quả và tiết kiệm các nguồn năng lượng tái tạo xe điện nhiên liệu sinh học hydrogen và nhiên liệu gốc hydrogen có thể được sử dụng để giảm tiêu thụ năng lượng vầ khí thải carbon,1
Nhóm Nguồn cung ứng toàn cầu của chúng tôi giám sát tất cả các sản phẩm để xác định bất kỳ sản phẩm nào yêu cầu kiểm tra và xác minh tuân thủ và quy định,0
Phần trăm giá trị được làm tròn đến số nguyên gần nhất,0
Chúng tôi quản lý và xuất bản các nghiên cứu được phản biện chất lượng cao kết nối các chuyên gia với kiến thức giúp họ học hỏi nhiều hơn và thúc đẩy tiến bộ trong lĩnh vực nghiên cứu và xã hội rộng lớn hơn,2
Đây là nhiệm vụ của đội ngũ với đam mê ý tưởng và sự tận tâm tôi nghĩ chúng tôi có vị trí tốt để thành công,0
"Các loại bảo hiểm y tế cụ thể có sẵn để hỗ trợ tài chính cho những cá nhân bị ảnh hưởng bởi các tình trạng nghiêm trọng như ung thư và tim mạch nhằm chia sẻ gánh nặng tài chính với họ, cải thiện chất lượng cuộc sống của họ và đóng góp vào sức khỏe tổng thể của cộng đồng.",2
Trồng rừng có nhiều tác dụng khác nhau đối với cả môi trường và công ty của chúng ta bao gồm hấp thụ carbon dioxide cung cấp oxy làm mát nhiệt độ góp phần tạo ra chuỗi giá trị bền vững trong hoạt động kinh doanh,1
"Hợp tác của các bộ óc hàng đầu đã tạo ra một trải nghiệm đặc biệt cho những nhân sự cấp cao với không chỉ kỹ năng và kiến thức phù hợp, mà còn có khả năng thích nghi để cải thiện văn hóa dữ liệu tại Techcombank nói riêng và Việt Nam nói chung.",2
Trách nhiệm của tổ chức đối với khách hàng đối tác nhà cung cấp và các bên liên quan là gì Nó xác định rõ ràng những chuẩn mực và nguyên tắc nào cần tuân thủ cũng như quy trình cụ thể phải làm theo để đảm bảo thực hiện một cách hiệu quả,3
CLKQ về Tham gia Đào tạo và Giữ chân cung cấp cho nhân viên một con đường sự nghiệp tuyệt vời với các cơ hội tiến bộ trong toàn tổ chức cả về chức năng và địa lý,2
Tập trung vào việc phát triển các chương trình hậu mãi vượt trội cũng có thể nâng cao danh tiếng của công ty đảm bảo an toàn sức khỏe cho nhân viên đồng thời giảm thiểu tai nạn và thương tích tại nơi làm việc,2
Bảo đảm dữ liệu môi trường Dữ liệu bền vững môi trường của chúng tôi được đảm bảo bởi quyền công dân doanh nghiệp một bên thứ ba độc lập,3
Sự chống chịu trước biến đổi khí hậu bao gồm các nguy cơ vật chất liên quan đến khí hậu mà Tập đoàn Vingroup phải đối mặt chẳng hạn như lũ lụt và cháy rừng,1
Đây là mô hình phân loại để chuyển đổi chi tiêu USD dựa trên các loại ngành NAICS có liên quan thành khí thải carbon liên quan đến khai thác sản xuất và vận chuyển hàng hoá và dịch vụ đã mua hàng hoá vốn vận chuyển ngược dòng vận chuyển hạ lưu và một phần đi lại kinh doanh được Cintas mua hoặc mua trong năm báo cáo,1
202021 5505 2751 202120 3967 2829 Chúng tôi tuân theo Khung B4SI để đo lường đầu tư cộng đồng,0
2022 tập đoàn không xảy ra tranh chấp lao động hoặc bất kỳ đơn kiện nào liên quan đến quyền và lợi ích hợp pháp của nhân viên được xác định,2
Bộ công cụ Phát triển Chương trình Phát triển của Chúng tôi có các năng lực lãnh đạo và các yếu tố văn hóa giúp thể hiện các giá trị tổ chức của chúng tôi và thúc đẩy sự nhất quán trong phát triển lãnh đạo,3
Luôn chú trọng đến tính minh bạch và trách nhiệm giải trình là nguyên tắc hoạt động chính của Tập đoàn Novaland trong việc hướng tới xây dựng mối quan hệ hợp tác vững mạnh và đáng tin cậy với tất cả các bên liên quan,3
và bồi dưỡng trải nghiệm mua sắm cho tất cả mọi người tôn vinh mọi bản sắc mà họ nắm giữ,2
Câu nói là Sau nhiều năm nghiên cứu chúng tôi không có chút nghi ngờ nào về sự thành công của con đường mà chúng ta đã chọn,0
"Nhận thức tầm quan trọng của nguồn nhân lực đối với sự phát triển của công ty, tại TMV chúng tôi đảm bảo cho người lao động làm việc trong điều kiện tối ưu để có tỷ lệ giữ chân cao nhất.",2
Chúng tôi dự định tạo ra một nền tảng đa kênh để phục vụ cho các loại hình khác nhau của tổ chức bao gồm cả vừa và nhỏ và siêu nhỏ với mục tiêu nâng cao mức độ gắn kết khách hàng và mở rộng quy mô kinh doanh,2
Hỗ trợ cho TCRF đến từ các cộng sự Marriott và khách sạn đóng góp cho TCRF như một phần của tỷ lệ chiết khấu Explore của họ ở lại các tài sản tham gia và cũng từ các nguồn khác bao gồm Marriott và quyên góp trực tiếp từ công chúng,2
Chúng tôi tiến hành khảo sát môi trường làm việc thường xuyên và tích cực triển khai các phương pháp đo lường để ngăn ngừa bệnh tật tại nơi làm việc nhằm đảm bảo an toàn và phúc lợi của nhân viên chúng ta.,2
Tập đoàn cam kết duy trì đầy đủ các nghĩa vụ pháp lý của mình đối với luật Môi trường và đảm bảo rằng không có sự xâm phạm hoặc vi phạm hành chính nào được áp dụng liên quan đến việc bảo vệ môi trường trong quá trình thực hiện bất kỳ dự án nào,3
Việc lắp đặt thêm quạt trong chuồng bò vắt sữa có thể giúp cải thiện quá trình làm mát do đó giảm thiểu sự gián đoạn tiềm năng từ El Niño,1
"Phân tích và đánh giá kỹ lưỡng - Tổng hợp các nghiên cứu sâu rộng về hệ thống hiện có để xác định cơ hội cho tự động hoá, loại bỏ sự can thiệp của con người trong quá trình liên quan đến quản lý dữ liệu.",3
Khảo sát của chúng tôi bao gồm các câu hỏi dựa trên doanh nghiệp và địa điểm để giúp đánh giá cảm nhận của các cộng sự nhân viên về công ty nói chung và khu vực làm việc cụ thể của họ,2
Đảm bảo việc tích hợp các chức năng có liên quan về ESG vào các ủy ban,3
Tại Bảo Việt công tác này đã và đang được triển khai hiệu quả dựa trên các tiêu chuẩn pháp luật hiện hành,3
Chúng tôi luôn nỗ lực áp dụng những phương thức truyền đạt hiệu quả đến các bên liên quan bảo đảm rằng cuốn sổ tay được cấu trúc đúng đắn và phản ánh chính xác tầm nhìn của chúng ta nhằm mang lại giá trị lớn nhất có thể,3
Như vậy chúng tôi không ngừng cố gắng để cải thiện và tăng cường cơ chế bảo vệ dữ liệu cũng như tình trạng an ninh mạng đối với tất cả những người có liên quan,2
Ngoài ra chúng tôi đã làm việc chăm chỉ để tạo ra sự cân bằng giữa hiểu biết lâu dài về doanh nghiệp của chúng tôi và quan điểm mới bên ngoài bổ sung bốn giám đốc mới trong năm năm qua cũng như để đảm bảo sự đa dạng về nền tảng và quan điểm trong phòng họp,3
Các đối tác chuyển tiếp với Phụ nữ trong vận tải để khuyến khích và thúc đẩy việc làm của phụ nữ trong ngành công nghiệp của chúng tôi,2
Như Rollins nhìn vào tương lai sự bền vững quản lý và sự tham gia của cổ đông là cốt lõi của công việc kinh doanh của chúng tôi,3
Các nhóm của chúng tôi hợp tác với nhau để đảm bảo an toàn được gắn vào cách chúng tôi vận hành giao tiếp và huấn luyện,2
Mỗi năm Uỷ ban xem xét Tuyên bố Chính sách Môi trường của chúng tôi trong đó nêu ra các cam kết chiến lược của chúng tôi,3
Đầu bếp của chúng tôi tại khu nghỉ dưỡng Harrah Atlantic City tình nguyện nấu ăn cho các tổ chức từ thiện trong khu vực như World Central Kitchen mỗi tuần trong thời gian đóng cửa,2
Tiếp nối thành công của Dự án Đồng hành cùng người dân Việt Nam trong chương trình Quỹ 1 triệu cây xanh cho Việt Nam từ năm 20122020 Vinamilk tiếp tục cam kết phủ xanh đất đai bằng chuỗi hoạt động Trồng cây để trung hòa carbon hướng đến Net Zero 20232027,1
Mạng lưới phân phối rộng lớn với 154 địa điểm bán hàng và hơn 200 nhân viên,2
Năm 2023 mức tiền lương bình quân hàng tháng là 1189 đối với lao động nam so với lao động nữ trong khi mức tiền lương trung vị hàng tháng của lao động nam cao hơn 1272 so với lao động nữ,2
Để quản lý các nguồn lực của chúng tôi một cách có trách nhiệm chúng tôi thường xuyên xem xét các đóng góp hàng năm của chúng tôi và tiếp tục đánh giá hiệu quả của chúng thông qua các báo cáo tác động và các điểm tiếp xúc liên tục với các đối tác chính và các bên liên quan,3
Có lẽ tôi nên đưa nó vào hồ sơ Twitter của tôi,0
Thiết kế cho tái sử dụng Thiết kế cho tái sử dụng là một chương trình trong Hiến chương nhằm mục đích sử dụng quy trình thiết kế công nghiệp để kéo dài tuổi thọ của sản phẩm hữu ích sau đó sẽ giảm lượng khí thải carbon gián tiếp,1
Coteccons là nhà thầu xây dựng có số lượng công trình được cấp chứng nhận LEED và LOTUS cao nhất trong ngành,0
Theo sau sự kết hợp của Eldorado Resort Inc và Caesars Entertainment Corporation chúng tôi cần thiết lập lại hiệu suất làm điểm khởi đầu để so sánh lượng khí thải với Caesars Entertainment mới,1
Chúng tôi cũng đánh giá cao và tôn vinh những đóng góp của nhân viên bằng cách khuyến khích và phát triển khả năng của họ.,2
"Trong năm 2022, Tập đoàn Bảo Việt vẫn tiếp tục đầu tư hơn 2 tỷ đồng vào việc ký kết nhiều loại hợp đồng khác nhau như hợp đồng quan trắc, thu gom, vận chuyển và xử lý rác thải cũng như các hợp đồng bảo trì để đảm bảo an toàn lao động và sử dụng hiệu quả nguồn điện năng.",1
Đối với các khoản nợ phải thu quá hạn thanh toán mức trích lập dự phòng được quy định tại Thông tư 48 như sau từ sáu tháng trở xuống một năm từ một năm đến dưới hai năm và từ hai năm đến dưới ba năm,3
Khuyến khích sự đa dạng của nhà cung cấp hợp đồng Đầu tư nỗ lực hỗ trợ tiếp cận và tham gia để xác định và thu hút các nhà cung cấp đa dạng mang lại lợi ích cho công ty cũng như củng cố nền kinh tế địa phương,2
Kể từ tháng 1 các chương trình phát sóng đã được chứng nhận albert và Sky Sports News đã được chứng nhận vào năm 2022,0
Chúng tôi cũng đầu tư mạnh vào đào tạo phát triển và giáo dục nhân viên để họ và gia đình họ có thể tiếp tục phát triển cả về chuyên môn lẫn cá nhân,2
Tại các tỉnh thành khác như Mũi Né NovaHills Hồ Tràm Novaland Phan Thiết Novaworld và Cam Ranh Novabeach,0
Southwest tập trung vào công bằng thông qua các trường Kschool và những trường khác,0
Ngày 22 tháng 5 năm 2015 Quyết định số 162015QĐTTg về việc thu gom và xử lý sản phẩm thải bỏ,1
Đảm bảo rằng tất cả các báo cáo liên quan đến phát triển bền vững đều được thực hiện một cách kịp thời minh bạch và chính xác trong mọi lĩnh vực,3
Tập đoàn Novaland có ý định mở rộng hơn nữa việc cung cấp thông tin liên lạc với khách hàng để phục vụ cho nhu cầu không ngừng phát triển của họ trong tương lai,2
Giá trị xã hội Vương quốc Anh là cơ quan chuyên môn về giá trị xã hội với sứ mệnh thay đổi cách xã hội giải quyết giá trị,0
Theo và các Phó Tổng thống về các khái niệm chính của Đa dạng và Bao gồm,0
TMC đặt mục tiêu 6 thách thức và hành động hướng tới năm 2050 để đóng góp cho con người và cộng đồng trong việc tạo ra một môi trường bền vững,1
Chúng ta bảo vệ môi trường bằng cách giảm nước năng lượng và chất thải trong khi ngày càng mua các vật liệu thích hợp hơn cho môi trường,1
Theo dòng sản phẩm được sở hữu chúng tôi đã đặt mục tiêu cung cấp có trách nhiệm 50 bông và cung cấp bền vững 50 gỗ vào năm 2030,1
Để đáp ứng yêu cầu liên kết với toàn cầu và khu vực TMV sẽ xem xét lại chính sách quản lý rủi ro của mình bằng cách phản ánh Tiêu chuẩn Quản lý Rủi ro Toàn cầu của Toyota trong khuôn khổ và quy trình quản lý rủi ro,3
Rủi ro bảo mật thông tin liên quan đến việc tiết lộ hoặc mất các thông tin nhạy cảm của Tập đoàn,0
Tại Anh chúng tôi đã đàm phán các hợp đồng cung cấp năng lượng theo chương trình Đảm bảo Năng lượng tái tạo nguồn gốc REGO cho các văn phòng nơi chúng tôi mua điện trực tiếp,3
"Với tư cách là một nhà lãnh đạo nổi tiếng trong ngành, Coteccons tập trung quản trị chất lượng xây dựng vượt trội, thúc đẩy những cải tiến đáng kể trên tất cả các dự án và tạo ra tác động tích cực cho nền kinh tế xã hội.",3
Các đường ống bên trong vận chuyển nước lạnh từ hệ thống thành phố trong khi các đường ống bên ngoài vận chuyển nước thải nóng từ các con hẻm của chúng ta,1
Cuối cùng chữ to đã bị xóa vì nó không cần thiết và dễ gây nhầm lẫn,0
Hoạt động nông nghiệp và nấu ăn ở nhà cùng với nạn phá rừng làm cạn kiệt đất cũng góp phần đáng kể vào việc phát thải carbon dioxide toàn cầu hiện đang tiến gần đến mức cảnh báo,1
Đồng thời chúng ta cũng tăng cường sử dụng công nghệ thông tin trong quản lý và vận hành để cải thiện hiệu suất và giảm nguy cơ tiềm ẩn,3
Dữ liệu này được thu thập bởi các hệ thống quản lý được thiết lập để theo dõi đo lường và ghi chép lại việc thực hiện hoạt động trong các thời kỳ cụ thể phục vụ cho mục đích báo cáo quản trị nội bộ và công bố thông tin ra bên ngoài,3
Vinamilk liên tục theo đuổi cơ hội mở rộng quan hệ đối tác của mình bằng cách cộng tác với các đối tác cùng chí hướng để tạo ra một chuỗi giá trị sữa bền vững thông qua sự tăng trưởng thị trường minh bạch và có thể kiểm chứng,3
HRWG chia sẻ tiến độ với các thành viên của nhóm điều hành Visa và Hội đồng quản trị một cách thường xuyên,2
Khi chúng ta tiến tới mục tiêu này chúng ta mong đợi sẽ xác định thêm các cơ hội và sáng kiến góp phần giảm lượng khí thải,1
Chúng tôi triển khai chương trình phần thưởng đặc biệt cho các cựu chiến binh những người làm nhiệm vụ tích cực và những người phản ứng đầu tiên và đạt được hơn 100000 người đăng ký mới trong chương trình,2
"Ví dụ: ""Đại diện ngành sữa hàng đầu của Việt Nam tham gia Sáng kiến Ngành Sữa toàn cầu Net Zero"" có thể cung cấp thêm thông tin và làm rõ ý định cho câu nói này.",0
Thêm vào đó công nghệ cho phép chúng tôi giảm số giờ không sử dụng,2
TJX từ lâu đã cam kết giúp mở khóa cơ hội giáo dục cho thanh niên có nguy cơ và những người trẻ dễ bị tổn thương để giúp họ đạt được tiềm năng đầy đủ của họ,2
Theo Bộ luật quản trị quy định Bộ luật Chủ tịch dự kiến sẽ gặp gỡ các cổ đông lớn để hiểu quan điểm của họ về quản trị và hiệu suất chống lại chiến lược do Covid19 cuộc họp này đã bị hoãn lại,3
Chúng tôi tin vào sự minh bạch trong hoạt động của mình và sự tham gia chính trị ở tất cả các cấp chính quyền là rất quan trọng đối với doanh nghiệp của chúng tôi,3
"Ví dụ như ở công trường dự án Rừng trên trời tại Hưng Yên, mặc dù đang ở giữa tiến trình xây dựng của mình, nó tạo ra một sự tương phản thú vị với bầu không khí thanh bình của môi trường xung quanh.",1
Xem xét cẩn thận việc sử dụng vật liệu quản lý năng lượng và tác động đến môi trường trong quá trình xây dựng,1
Trên boong tàu Southwest tiếp tục tạo môi trường thân thiện cho khách hàng bao gồm việc tăng cường vệ sinh,2
2021 Bed Bath Beyond Inc và các công ty con của nó,0
HCM) mới được bổ sung vào danh sách các quốc gia có đủ điều kiện để tham gia chương trình.,0
"Những vấn đề liên quan đến phúc lợi, vệ sinh và an toàn sẽ được nêu rõ trong thoả ước lao động tập thể ký kết giữa người sử dụng lao động và công đoàn đại diện cho người lao động.",2
Chúng tôi đã đầu tư để nâng cao dịch vụ giao hàng và giảm lượng khí thải từ các phương tiện giao thông đường bộ,1
Đối với thịt bò chúng tôi yêu cầu tất cả những người chăn nuôi và vận chuyển gia súc mà chúng tôi làm việc phải tuân thủ các hướng dẫn Đảm bảo Chất lượng Thịt bò BQA hoặc tiêu chuẩn tương đương,2
"Hơn nữa, Bảo Việt cũng thực hiện một báo cáo kết hợp phù hợp với thông lệ quốc tế, trong đó thông tin tài chính và phi tài chính được tổng hợp phân tích và trình bày theo mô hình quản lý nguồn lực để tạo ra giá trị cho doanh nghiệp, cổ đông, người lao động và cộng đồng.",3
Tất cả các hệ thống sưởi điện sử dụng máy bơm nhiệt nguồn không khí hiện là đặc điểm kỹ thuật tiêu chuẩn cho các cửa hàng Screwfix mới,0
Nó cũng là TV CarbonNeutralTM đầu tiên trên thế giới thiết lập một tiêu chuẩn mới cho sự bền vững,1
Một di sản học bổng nội bộ tôn vinh các Nhà sáng lập của chúng tôi và tên của nó bằng cách cung cấp hỗ trợ tài chính cho người phụ thuộc của Nhân viên đang phấn đấu theo đuổi giáo dục đại học,2
Phạm vi và giới hạn Báo cáo này dựa trên dữ liệu và thông tin từ hoạt động kinh doanh chính của Tập đoàn Novaland tại Việt Nam với thông tin thu thập được giới hạn trong tập đoàn Novaland và các công ty con mà nó nắm giữ hơn 50 cổ phần,3
Quản lý chất thải Chủ đề số 4 E4 Nguồn cung ứng vật tư hàng hóa có trách nhiệm và hiệu quả sử dụng nguồn lực E5 Đầu tư có trách nhiệm,3
Chúng tôi cam kết chấm dứt vi phạm nhân quyền toàn cầu và không dung thứ cho lao động trẻ em lao động cưỡng bức hoặc buôn bán người,2
Theo báo cáo của các thị trường chính đại diện cho khoảng 15,0
Khóa đào tạo thường xuyên về các kỹ năng xử lý tai nạn thương tích và phòng chống cháy nổ,2
Người chiến thắng đã được chọn từ khắp Vương quốc Anh với đại diện trên tất cả các khu vực bao gồm sự hiện diện mạnh mẽ từ Bắc Ireland Scotland và xứ Wales,0
"Để đảm bảo sự hài lòng của khách hàng về việc cung cấp các sản phẩm, chúng tôi sẽ có quan điểm độc đáo đối với Dự án Grand Manhattan tại Quận 1, Thành phố Hồ Chí Minh.",2
Túi mua sắm có nội dung tái chế Tất cả túi mua sắm bằng nhựa và giấy mà chúng tôi cung cấp cho khách hàng đều có chất liệu tái chế,2
Tham khảo Phụ lục 5 BCPTBVQuản lý phát thải khí nhà kính Carbon Footprint,1
"Khi các doanh nghiệp đạt đến sự trưởng thành về môi trường, xã hội và quản trị (ESG), vai trò của CFO cũng mở rộng, bao gồm tối ưu hóa chi phí, thay đổi mô hình kinh doanh, sản phẩm và định hướng khách hàng.",2
Ví dụ danh mục đầu tư của chúng tôi về Khoa học Đời sống đang dẫn đầu một sáng kiến mới với sự trung lập thái quá,0
Ý định của chúng tôi Chỉ đạo việc quyên góp từ thiện hàng năm cho các chương trình hỗ trợ cộng đồng thiểu số bắt đầu với FY 21 và chi ít nhất 1 tỷ đô la với các nhà cung cấp đa dạng vào năm 2024,2
"Câu được sửa: ""Bằng cách theo dõi và kiểm soát việc sử dụng năng lượng của bạn một cách chính xác sẽ tiết kiệm tiền cho hóa đơn năng lượng, cải thiện tính bền vững môi trường và góp phần tạo ra các tòa nhà xanh.""",1
"Chương trình nhằm giúp đỡ những người không đủ khả năng chi trả viện phí bằng cách tài trợ cho các ca phẫu thuật tim tại một số tỉnh thành, do Tổ chức hỗ trợ người nghèo Thành phố Hồ Chí Minh tổ chức.",2
Đó là lý do tại sao chúng tôi tiếp tục thu hút số lượng nhà cung cấp ngày càng tăng hàng năm thông qua Chuỗi cung ứng CDP,0
"Tổng số phụ nữ đã nghỉ thai sản vào cuối năm 2022 tại công ty mẹ PVN là hai, với cả hai đều trở lại làm việc sau thời gian nghỉ thai sản của họ.",2
Và Penn Interactive đứng ở vị trí đầu tiên trong hạng mục cá cược thể thao trên thiết bị di động và iGaming,0
Mặc dù các sản phẩm và dịch vụ khi thiết kế đều mang lại nhiều lợi ích khác nhau cho xã hội FS7 Tiêu chí chỉ tập trung vào các sản phẩm và dịch vụ được thiết kế để phục vụ nhu cầu cụ thể hoặc ưu tiên trong dân số,2
Ronald McDonald House Charitable of Central Ohio với khoản đóng góp 50000 đô la như một phần trong nỗ lực mở rộng của họ,0
"Hơn nữa, Tập đoàn sẽ thực hiện chính sách bên trong để đảm bảo quyền sở hữu trí tuệ về thông tin cá nhân nhằm bảo vệ sự riêng tư và tính toàn vẹn dữ liệu cho khách hàng, nhân viên và các bên liên quan khác của Tập đoàn.",2
TỰ DO LIÊN HỢP HỢP XÃ Công nhận và tôn trọng quyền tự do liên kết và thương lượng tập thể của người lao động,2
Cung cấp đào tạo và phát triển các kỹ năng cũng như kiến thức cần thiết nhằm tăng cường năng lực cho người lao động địa phương,2
Bắt đầu từ các nhà hàng nhượng quyền thương mại được đánh giá trên từng tiêu chí theo quy trình đánh giá kinh doanh của thị trường McDonald hiện hành,0
Chúng tôi đã thử nghiệm DIMPACT trên các ấn phẩm T F kỹ thuật số và hai trong số các sản phẩm tình báo của chúng tôi,0
Ông nhận bằng Cử nhân về kế toán từ Viện Công nghệ Tây Úc hiện nay được gọi là Đại học Curtin,0
Trong kiểm kê toàn diện phạm vi phát thải chuỗi giá trị 32 và chúng tôi đã gửi hàng tồn kho này và mục tiêu giảm năm 2030 được đề xuất để xem xét bởi SBTi,1
MILLION được trả cho chính phủ liên bang và tiểu bang Hoa Kỳ về thuế vào năm 2020 6 Dữ liệu đề cập đến cuối năm 2020 trừ khi có quy định khác,3
Và mỗi năm tất cả người dân của chúng ta hoàn thành khoá huấn luyện bắt buộc về chống hối lộ và tham nhũng,2
Đơn vị thiết kế chế độ tiền lương hấp dẫn theo nguyên tắc cạnh tranh dựa trên cơ sở đánh giá đúng mức chức danh nghề nghiệp nhiệm vụ được giao cho người lao động,2
Chúng tôi cần điều chỉnh hệ thống hiện tại để bao gồm những khía cạnh sau đây Tiêu thụ năng lượng và nước thải sản xuất rác thải và tiêu hao điện năng 3 KWngày,1
"Chúng ta đã liên tục ưu tiên cho việc đầu tư vào con người, xây dựng một nhóm lãnh đạo mạnh mẽ với sự hiểu biết sâu sắc về hoạch định chiến lược và sự tập trung vào sự phát triển của công ty.",3
Bao gồm tác động của làm thêm giờ phí bảo hiểm ca và tiền thưởng,2
Theo các hướng dẫn và tiêu chuẩn ngành và có thể chứng minh sự tuân thủ,0
Kinh nghiệm sống và sở thích và cho phép họ hỗ trợ cựu chiến binh bằng cách đặt tên cho Công ty vào danh sách Người sử dụng lao động tốt nhất cho cựu chiến binh,2
Mức độ tiếng ồn được đo bằng các mức tại vị trí thử nghiệm ở cả khu vực làm việc và xung quanh cơ sở đều nằm trong giới hạn cho phép như quy định theo Quy chuẩn kỹ thuật Quốc gia về Tiếng ồn QCVN 262010BTNMT,1
Trong nhà hàng chúng tôi cũng cung cấp đầy đủ thông tin dinh dưỡng và thẻ chống dị ứng cho khách hàng yêu cầu,2
Câu báo cáo Môi trường Xã hội và Quản trị ESG thường phức tạp nhưng các công ty có thể bắt đầu bằng việc thực hiện các bước nhỏ chính thức hoặc không có cơ chế quản lý ESG,3
Bởi vì tác động lớn nhất của chúng tôi đến thế giới là thông qua các dự án chúng tôi thực hiện cho khách hàng chúng tôi đang theo dõi tổng số người được cải thiện từ các dự án của chúng tôi,2
