vi_text,labels,label_names,confidence,vote_count,total_models,pseudo_labeled,source
"công trình nghiên cứu thay đổi để hiểu được sự thay đổi khí hậu địa phương, xác định những lỗ hổng của hệ thống tiềm tàng có thể xuất phát từ khí hậu thay đổi, và khám phá những lựa chọn thay đổi tiềm tàng để bảo vệ cơ sở hạ tầng của chúng ta.",1,Evironment,0.9949795961380004,5,5,True,ensemble_voting
"chi phí bán hàng, chi phí chung và chi phí hành chính tính theo phần trăm doanh số bán hàng của tập đoàn là mức tương đương của năm 14,3%).",0,Irrelevant,0.9949790154184612,7,7,True,ensemble_voting
"barnes amp; noble education, inc. subsidiaries lưu ý đối với báo cáo tài chính hợp nhất - tiếp tục (hàng nghìn đô la, ngoại trừ dữ liệu cổ phiếu và trên mỗi cổ phiếu) 85 kể từ ngày 1 tháng 5 năm 2021, chúng tôi có 0 lợi ích thuế chưa được công nhận, tất cả, nếu được công nhận, sẽ ảnh hưởng đến thuế suất hiệu quả của chúng tôi.",0,Irrelevant,0.9949790139993032,6,6,True,ensemble_voting
"những gì họ có nhiều khả năng nhận thấy là môi trường trong nhà được cải thiện khi một tòa nhà được cách nhiệt đúng cách và mức độ giảm tiếng ồn mà hệ thống cách nhiệt bằng sợi đá, bình phong cách âm và trần âm có thể giúp cung cấp.",1,Evironment,0.9949763218561808,6,6,True,ensemble_voting
"các hoạt động của nhóm các hoạt động chính của nhóm là xúc tiến đất đai, đầu tư và phát triển tài sản và xây dựng.",0,Irrelevant,0.9949704170227052,5,5,True,ensemble_voting
"theo đạo luật di sản bản địa, làm phiền hoặc can thiệp vào bất kỳ địa điểm hoặc đồ vật nào của bản địa mà không có thẩm quyền của bộ trưởng bộ môi trường và di sản.",1,Evironment,0.9949697405099868,4,4,True,ensemble_voting
một hệ thống thu thập dữ liệu điện tử về nước đã được thử nghiệm tại đơn vị kinh doanh than luyện kim của chúng tôi.,1,Evironment,0.9949669539928436,4,4,True,ensemble_voting
công việc kinh doanh này được thiết kế để xét xử các khoản thế chấp có nguồn gốc từ ngân hàng thông qua kênh môi giới thế chấp nhà ở dành cho một gia đình.,0,Irrelevant,0.994963695605596,6,6,True,ensemble_voting
"liên vấn cáovpp, công ty đã ký kết một thoả thuận mua bán, cùng với một thoả thuận chuyển giao và thoả thuận sản xuất và marketing, với jp morgan ventures energy corporation (""jpm - vec"") để chuyển giao, có hiệu lực vào tháng bảy ""vpp properties"") tương đương 136.589.000 mmbtu trên 7 năm vpp .",0,Irrelevant,0.9949581027030944,4,4,True,ensemble_voting
"công ty có quyền truy cập vào cơ quan tín dụng quay vòng không hoàn vốn với phương tiện rút tiền tạm ứng £8.000.000, tổng số £42.000.000, trong đó £16.000.000 đã được rút vào ngày 30 tháng 4 năm 2021 (xem ghi chú 21 trong báo cáo tài chính của tập đoàn).",0,Irrelevant,0.9949566870927812,4,4,True,ensemble_voting
công ty chúng tôi duy trì sự linh hoạt trong việc tiếp cận vốn thông qua nguồn cung ứng tín dụng 50 triệu usd.,0,Irrelevant,0.994954024042402,7,7,True,ensemble_voting
báo cáo tài chính tổng hợp cũng tuân thủ các chuẩn mực báo cáo tài chính quốc tế (ifrs) do hội đồng chuẩn mực kế toán quốc tế ban hành.,0,Irrelevant,0.9949480593204498,6,6,True,ensemble_voting
"tuy nhiên, vì vadadustat không đáp ứng được điểm cuối toàn chính của chương trình pro tect, do đó chúng tôi vẫn thận trọng trong triển vọng có thể phê duyệt vadadustat ở bệnh nhân ndd-ckd trưởng thành.",0,Irrelevant,0.994937260945638,6,6,True,ensemble_voting
"libor có nghĩa là trong khoảng thời gian lãi suất cho vay chấp nhận bất kỳ khoản vay nào có quyền chọn theo lãi suất libor được áp dụng cho bất kỳ thời kỳ lãi suất nào, đó là tỷ lệ lãi suất hàng năm được xác định bởi cơ quan quản lý bằng cách chia (câu số kết quả làm xu làm tròn lên trên, nếu cần, cho đến ngân hàng nào cung cấp tiền gửi bằng đô la mỹ đứng đầu trên thị trường tiền gửi liên ngân hàng london) hoặc tỷ lệ được trích dẫn bởi một nguồn khác được chọn bởi khoản phí sẽ được cung cấp bằng đô la mỹ cung cấp giao dịch tại thị trường liên ngân hàng london (một “libor alternate source”), vào khoảng sáng theo thời gian của london, hai ) ngày kinh doanh trước khi bắt đầu khoảng thời gian lãi suất đó như lãi suất liên ngân hàng london mang lại cho đô la mỹ trong một khoảng trống so với khoản vay đó và có ngày vay và kỳ hạn tương đương với khoảng thời gian lãi suất đó (hoặc nếu bất cứ lúc nào, vì bất kỳ lý do gì, không còn tồn tại trang bloomberg bbam1 (hoặc bất kỳ trang thay thế nào) hoặc bất kỳ nguồn khác, một mức liên kết tương đương được xác định bởi cơ quan quản lý tại thời điểm đó (sự xác định đó sẽ mang tính kết luận nếu không có lỗi rõ ràng), bằng cách (ii) một con số bằng 1,00 trừ đi lệ phần dự trữ libor.",0,Irrelevant,0.994932621717453,6,6,True,ensemble_voting
"công ty tiết kiệm năng lượng của các công viên phân phối hỗ trợ bởi alibaba đạt 10% do sự tối ưu hoá trong sử dụng năng lượng, việc sử dụng các thiết bị hiệu quả hơn và việc quảng bá không cần giấy tờ hoá đơn và các hệ thống theo dõi.",1,Evironment,0.9949269890785216,4,4,True,ensemble_voting
các nguồn năng lượng xanh thay thế đang được nghiên cứu nhưng cần vốn và chi phí vận hành đáng kể.,1,Evironment,0.9949258991650172,7,7,True,ensemble_voting
"quy định điều chỉnh rủi ro của medicare cms sử dụng mô hình điều chỉnh rủi ro để phân bổ phí bảo hiểm trả cho các chương trình medicare advantage, hoặc ma, theo mức độ nghiêm trọng của sức khỏe.",0,Irrelevant,0.9949258416891098,4,4,True,ensemble_voting
chất lượng và toàn cho khách hàng của chúng tôi thông qua đổi mới và số hóa ...................................................................................................................,0,Irrelevant,0.99492529630661,5,5,True,ensemble_voting
"phạm vi của ccl industries và được bao gồm trong báo cáo này hàng hóa và dịch vụ đã mua, giao hàng trong nước, giao hàng trong nước, chất thải, nước, đi công tác, đi lại của nhân viên, các hoạt động liên quan đến nhiên liệu và năng lượng.",1,Evironment,0.99492476383845,6,6,True,ensemble_voting
các vấn đề về môi trường (epd) tuân theo chấp thuận của các tiêu chuẩn mới của châu âu trở nên ngày càng quan trọng và cũng có thể được sử dụng trực tiếp đối với các tiêu chuẩn công trình xanh như leed.,1,Evironment,0.9949237604935964,6,6,True,ensemble_voting
nhu cầu đối với các dịch vụ giáo dục của chúng tôi chủ yếu phụ thuộc vào điều kiện kinh tế ở trung quốc.,0,Irrelevant,0.9949204325675964,5,5,True,ensemble_voting
"ngay cả khi aca trong tương lai vẫn tồn tại, các chấp thuận của aca đã chưa được hoàn thiện (ví dụ như vấn đề bất kỳ phân biệt đối xử nào về phí bảo hiểm y tế và các dịch vụ hoạt động khác, chưa được hoàn thiện và còn bất định có thể được thực thi dưới các hình thức nào.",0,Irrelevant,0.9949199855327606,4,4,True,ensemble_voting
"ngoài ra, chúng tôi quảng bá thương hiệu và nền tảng giao dịch thông qua các tài khoản công ty của mình trên nền tảng truyền thông xã hội tương tác phổ biến.",0,Irrelevant,0.9949153165022532,6,6,True,ensemble_voting
"theo cục điều tra dân số hoa kỳ, những ngôi nhà dành cho một gia đình có diện tích dưới 1.800 feet vuông tạo nên 37% những ngôi nhà mới.",0,Irrelevant,0.994914323091507,4,4,True,ensemble_voting
"sự phân loại những người vay mượn vào rủi ro thấp, bình thường và cao là dựa trên mô hình chấm điểm tín nhiệm hành vi tuỳ chỉnh của công ty hoặc điểm tín nhiệm bên thứ ba.",0,Irrelevant,0.9949142634868622,4,4,True,ensemble_voting
"ngoài các nghiên cứu tiền lâm sàng và thử nghiệm lâm sàng theo kế hoạch của chúng tôi, chúng tôi dự kiến phải hoàn thành một hoặc nhiều thử nghiệm lâm sàng có quy mô lớn, được kiểm soát tốt để chứng minh bằng chứng đáng kể về hiệu quả và độ toàn cho từng sản phẩm ứng cử viên mà chúng tôi dự định thương mại hóa.",0,Irrelevant,0.9949124306440352,4,4,True,ensemble_voting
"các nguồn chính là khoản tăng trong tài khoản tiền gửi, hỗ trợ từ fhlb, mua quỹ liên bang, bán chứng khoán được bán, dòng tiền thanh toán nợ, bán khoản vay từ một đến bốn gia đình được sử dụng để bán, và chứng khoán có giá trị thành vàng.",0,Irrelevant,0.9949122071266174,6,6,True,ensemble_voting
công ty chúng tôi luôn trong việc phát triển các phân khúc hỗ trợ sức khoẻ của riêng chúng tôi.,0,Irrelevant,0.994906798005104,4,4,True,ensemble_voting
nissan theo ba phương pháp để thúc đẩy việc áp dụng và hỗ trợ xã hội về năng lượng tái tạo tuỳ vào đặc điểm mỗi vùng.,1,Evironment,0.9949051141738892,4,4,True,ensemble_voting
"giá chuộc sẽ bằng giá trị đã chuộc lại, cộng với bất kỳ khoản tiền lãi sử dụng ngoài ra do chưa trả đủ, nhưng không bao gồm ngày thanh toán nợ.",0,Irrelevant,0.9949033856391908,7,7,True,ensemble_voting
như là kết quả trực tiếp của việc khả dụng vốn như hỗ trợ cho dự án giảm thiểu năng lượng và tìm kiếm nguồn năng lượng tái tạo được thực hiện.,1,Evironment,0.9949030637741088,5,5,True,ensemble_voting
"những doanh nghiệp nhỏ cân nhắc việc áp dụng tích cực các hỗ trợ esg gặp phải những thách thức do sự hạn chế về tài nguyên, giới hạn công nghệ, và thiếu những chính sách hỗ trợ.",0,Irrelevant,0.9948999881744384,4,4,True,ensemble_voting
"tiết kiệm năng lượng được đặc biệt cải thiện với số hóa các quy trình tại khu vực chúng tôi ở tornio, phần lan.",1,Evironment,0.9948965787887574,5,5,True,ensemble_voting
"theo đó, star bulk đã tham gia một dự án phát triển chung và hội thảo hazid (xác định hazard) với các đối tác khác nhau bao gồm engine builder, shipbuilder, hằng society, shipping company, vendor, hợp tác nghiên cứu ammonia như một nhiên liệu thay thế cho ngành công nghiệp hàng hải.",1,Evironment,0.9948959946632384,5,5,True,ensemble_voting
"ba vấn đề bổ nhiệm mới cho phép chúng tôi tiếp tục hỗ trợ các nhiệm vụ của chúng tôi, mở rộng kiến thức đặc biệt, và làm cơ sở để có thêm kiến thức và kỹ năng.",0,Irrelevant,0.9948919415473938,4,4,True,ensemble_voting
"là một trong những ngân hàng hàng đầu ở việt nam, có hai lĩnh vực chính mà chúng tôi có thể đóng góp hiệu quả trong việc mang lại tác động môi trường tích cực.",0,Irrelevant,0.9948916733264924,4,4,True,ensemble_voting
báo cáo cho năm đến từ các bmp đã chọn thuộc chương trình thử thách khí mê-tan cho các thiết bị khí nén và đóng gói thanh.,1,Evironment,0.9948875546455384,5,5,True,ensemble_voting
công ty có quyền lựa chọn trả lại một phần trái phiếu nhất định vào thời điểm bán các lô đất phát triển tại cộng đồng beacon lakes.,0,Irrelevant,0.9948872029781342,6,6,True,ensemble_voting
công nghệ đóng gói việc vận chuyển sản phẩm giảm thiểu ảnh hưởng đến môi trường của việc vận chuyển sản phẩm và hậu cần của hp.,1,Evironment,0.9948868453502656,4,4,True,ensemble_voting
"schneider electric cũng tận dụng sự xuất sắc về năng lượng iso, tập trung vào các khu vực sử dụng năng lượng nhiều nhất.",1,Evironment,0.9948845624923706,5,5,True,ensemble_voting
cơ quan quản lý thị trường năng lượng úc (aemo) dự báo hơn một nửa nhu cầu khí đốt nội địa của wa sẽ hết hạn hợp đồng vào giữa những năm 2020.,1,Evironment,0.9948840737342834,6,6,True,ensemble_voting
"công tác triển khai ems trong khuôn khổ iso cùng với các hỗ trợ cụ thể về mục tiêu, mục tiêu này do cuộc họp định kỳ được đảm bảo bời kiểm toán thường xuyên, liên tục được giám sát và hệ thống thông tin, tạo ra báo cáo sáu tháng và báo cáo hàng năm mang tên, khoảng nồng độ bằng khí (ghc) của tập đoàn generali được định lượng, phân tích và báo cáo lượng khí thải (ghg) trong một cách rõ ràng, chi tiết và minh bạch.",1,Evironment,0.9948827385902403,5,5,True,ensemble_voting
"tiền ký quỹ áp dụng tương đương 3,00% mỗi năm sau một sửa đổi vào ngày 45 tháng 2 năm 2021 (“sửa đổi lần hai”) giảm tỷ lệ hiện hành (như được định nghĩa trong thỏa thuận tín dụng năm 2018) xuống 0,50% cho mỗi mức giá hoặc (ii) tỷ giá abr (như được định nghĩa trong thỏa thuận tín dụng năm 2018), cộng với một khoảng tiền ký quỹ áp dụng bằng 2,00% mỗi năm sau khi sửa đổi thứ hai, trong mỗi trường hợp với một bước giảm 25 điểm cơ sở dựa trên thành tích đạt được những xếp hạng công cộng nhất định của cơ sở cho vay kỳ hạn năm 2018.",0,Irrelevant,0.99488263130188,5,5,True,ensemble_voting
"công ty nelnet bank kiếm doanh thu dựa trên phí thông qua phân khúc hoạt động dịch vụ và công nghệ, dịch vụ và xử lý thanh toán và cho vay và kiếm doanh thu từ phân khúc hoạt động truyền thông trước khi giải thể vào ngày 21 tháng 12 năm 2020.",0,Irrelevant,0.9948805928230284,5,5,True,ensemble_voting
các quyền chọn thường có thể thực hiện được trong ba kỳ hạn hàng năm bằng nhau bắt đầu một năm kể từ ngày cấp và hết hạn 10 năm kể từ ngày cấp.,0,Irrelevant,0.9948801483426776,7,7,True,ensemble_voting
"công vấn tài chính tại chi phí khấu trừ được ghi nhận hỗ chấp ban đầu, tại ngày đấu giá liên quan đến chứng khoán nợ và dữ liệu phân phối liên quan đến tín dụng, theo giá trị hợp lý của nó, thường là tương đương với số tiền sử dụng, cộng với chi phí giao dịch và thu nhập trực tiếp thuộc vào công cụ.",0,Irrelevant,0.9948797076940536,4,4,True,ensemble_voting
"công vấn hiện hành cũng yêu cầu thanh toán số tiền gốc chưa thanh toán của trái phiếu có bảo đảm bằng với số tiền, phải được trả nửa năm một lần cho mỗi ngày thanh toán.",0,Irrelevant,0.9948728481928508,6,6,True,ensemble_voting
"để chia sẻ đất đai, nước và cây cối với họ.",1,Evironment,0.9948686361312866,5,5,True,ensemble_voting
"các chương trình đồng hành bao gồm công việc địa kỹ thuật, kỹ thuật và luyện kim, cùng với việc thu thập dữ liệu cơ sở về môi trường.",1,Evironment,0.9948681592941284,4,4,True,ensemble_voting
"hệ thống yêu cầu phải gắn nhãn lốp xe để chỉ ra hai mục tiêu hoạt động vốn mâu thuẫn lẫn hiệu suất nhiên liệu của lốp xe, là hệ số lực cản lăn của lốp xe, và khoảng cách phanh của lốp xe trên bề mặt ướt, đó là hiệu suất bám đất khi đi trên đường ướt.",1,Evironment,0.994866681098938,5,5,True,ensemble_voting
"bhvcnvn online 'đặc biệt, hỗ trợ quan tâm, giúp đỡ, và quản lý khẩn cấp vấn đề đỏ làm cơ sở để có thể áp dụng và thực hiện công tác hỗ trợ bảo tồn thiên nhiên, quản lý nguồn lực thiên nhiên và công nghiệp bảo vệ xã hội mỹ, giúp đỡ những người làm trong ngành bảo tồn thiên nhiên, tìm hiểu điều kiện sinh thái của các loài cây cối, bảo vệ môi trường ứng dụng sinh thái.",1,Evironment,0.994861215353012,4,4,True,ensemble_voting
"chúng tôi đã tính toán thông tin này từ các hoá đơn năng lượng liên quan đến giai đoạn này cho trụ sở chính của chúng tôi, và sử dụng các yếu tố cho báo cáo khí nhà kính.",1,Evironment,0.9948610961437224,6,6,True,ensemble_voting
"công ty đã mở rộng sự hiện diện của mình tại singapore, nhật bản, việt nam, tận dụng các hoạt động trên khắp trung quốc đại lục, hồng kông, hoa kỳ, vương quốc anh và singapore.",0,Irrelevant,0.9948603085109166,7,7,True,ensemble_voting
khoản vay hộ gia đình từ một đến bốn căn nhà hỗ trợ hoàn toàn là một khoản vay thế chấp chủ yếu được bảo đảm bởi bất động sản hộ gia đình từ một đến bốn căn hộ mà chủ sở hữu đang sử dụng.,0,Irrelevant,0.9948486189047496,6,6,True,ensemble_voting
"những vấn đề mà hội trong nhà hội đã thảo luận như hỗ trợ quan tâm, tăng yêu cầu quan tâm đến môi trường, chú ý tuyệt đối đến hậu quả môi trường và hiệu quả của việc này.",0,Irrelevant,0.9948405027389526,5,5,True,ensemble_voting
"nếu số tiền thực hiện trong báo cáo của đơn vị vượt quá giá trị hàng tồn kho, tổn thất do giảm giá sẽ được ghi nhận ở số tiền vượt quá đó, so với việc xác định giá trị thực tế ngụ ý ở bước 2 để xác định tổn thất (kể cả một khoản tiền dư).",0,Irrelevant,0.9948401962007796,7,7,True,ensemble_voting
"các đối thủ cạnh tranh chính của chúng tôi bao gồm (i) các nền tảng thương mại điện tử lớn ở trung quốc, (ii) các nhà bán lẻ thời trang truyền thống và vật lý lớn ở trung quốc và (iii) các nền tảng truyền thông xã hội và nhà cung cấp nội dung ở trung quốc bao gồm các ngành thời trang và may mặc.",0,Irrelevant,0.9948259592056274,4,4,True,ensemble_voting
công ty sẽ bị ảnh hưởng bởi phán quyết đang chờ xử lý của sec.,0,Irrelevant,0.99482501745224,5,5,True,ensemble_voting
các khoản đầu tư tài chính vào cổ phiếu của pao kamchatskenergo được ghi nhận số tiền bằng với tổng số tiền đã luân chuyển của cổ phiếu của ao geoterm và pao gas energy complex theo sổ sách kế toán của công ty vào ngày hoàn thành việc tái tổ chức.,0,Irrelevant,0.9948249757289886,6,6,True,ensemble_voting
chúng tôi đam mê việc tạo ra giải pháp năng lượng sạch hỗ trợ cho tất cả mọi người.,1,Evironment,0.9948208779096605,4,4,True,ensemble_voting
"sự phân bổ tính trong xã hội ở những năm gần đây, skånemejerier đã tập trung rất nhiều vào việc đầu tư vào sản xuất.",0,Irrelevant,0.9948197858674186,7,7,True,ensemble_voting
"ngoài ra, những biện pháp này có thể không ngăn được các đối thủ cạnh tranh sao chép sản phẩm hoặc tiếp cận thông tin và công nghệ độc quyền của chúng tôi.",0,Irrelevant,0.9948177576065064,5,5,True,ensemble_voting
"hiện tại, chúng tôi không tin rằng các rủi ro liên quan đến khí hậu là quan trọng đối với hoạt động của chúng tôi, do mô hình kinh doanh phân tán của chúng tôi, vị trí và sự đa dạng của các cơ sở sản xuất cũng như các nỗ lực giảm thiểu rủi ro của chúng tôi.",1,Evironment,0.9948173463344574,4,4,True,ensemble_voting
"bloomberg, người sáng lập quỹ bloomberg lp và tổ chức nhân hỗ trợ tài chính bloomberg, nói, 'quá trình chuyển đổi sang điện sạch và vận chuyển bằng điện cho phép mang lại những lợi ích rất lớn đến các nước đang phát triển nhưng để có thể thực hiện được thì có thể gặp một số chướng ngại chính.",1,Evironment,0.99481663107872,4,4,True,ensemble_voting
tuổi của chi trả trong khoảng thời gian trả lương như hỗ trợ ngày của quỹ hưu bổng.,0,Irrelevant,0.9948158860206604,4,4,True,ensemble_voting
công vấn dần dần việc sử dụng năng lượng với những rủi ro quan tâm về môi trường đặc biệt quan trọng do cả hai vấn đề kinh tế và môi trường.,1,Evironment,0.9948155383268992,6,6,True,ensemble_voting
công tác quản lý nước hiệu quả và sáng tạo sẽ giúp hỗ trợ quan trọng nhất cho việc sử dụng tối ưu nguồn tài nguyên này.,1,Evironment,0.9948093394438424,6,6,True,ensemble_voting
chúng tôi có trách nhiệm đảm bảo rằng các sản phẩm và dịch vụ chúng tôi cung cấp đều bền vững và chúng tôi cam kết giảm thiểu tác động của hoạt động của chúng tôi đối với môi trường.,1,Evironment,0.9948028802871705,5,5,True,ensemble_voting
"chỉ định giai đoạn, dung lượng dung nạp và hỗ trợ liều lượng tối ưu, và để xác định các tác dụng phụ và rủi ro toàn thường gặp.",0,Irrelevant,0.9948004603385924,5,5,True,ensemble_voting
"pjmf sản xuất và mua thời lượng phát sóng cho các quảng cáo truyền hình quốc gia của papa john, đồng thời quảng cáo các sản phẩm của công ty thông qua các phương tiện kỹ thuật số bao gồm quảng cáo biểu ngữ, quảng cáo trên công cụ tìm kiếm trả phí, tiếp thị trên thiết bị di động, quảng cáo và tiếp thị trên mạng xã hội, tin nhắn văn bản và email.",0,Irrelevant,0.99479900598526,5,5,True,ensemble_voting
"những đối thủ cạnh tranh lớn hơn cũng có thể đạt được (i) dòng tiền lớn hơn, có thể được dùng để phát triển các rạp chiếu phim bổ sung, bao gồm cả những rạp phim mà có thể cạnh tranh với các rạp phim hiện tại của chúng ta, (ii) quyền truy cập vào vốn tự có và nợ vay tốt hơn, (iii) khả năng tiếp cận tốt hơn tới các chủ đất và các công ty phát triển bất động sản, (iv) vì mục đích xây dựng khối lượng, vận hành rạp phim với biên lợi nhuận dưới ngưỡng của chúng ta khi mua lại phát triển rạp phim và (v) lợi thế kinh tế theo quy mô.",0,Irrelevant,0.9947969814141592,6,6,True,ensemble_voting
những thay đổi đối với một hoặc nhiều ước tính hoặc giả định được sử dụng để tính khoản bồi thường cho trường hợp tín dụng bị mất có thể có tác động đáng kể đến khoản bồi thường cho trường hợp tín dụng bị mất và lợi ích (khoản bồi thường) cho trường hợp tín dụng bị mất.,0,Irrelevant,0.9947948753833772,6,6,True,ensemble_voting
"tại bất kỳ thời điểm nào trước tháng 9, số tiền gốc của trái phiếu cao cấp với lãi suất do dòng tiền thực thu được từ các đợt chào bán chứng khoán nhất định với mức giá chuộc bằng 104,750% số tiền gốc của trái phiếu, cùng với lãi suất làm thủ tục cộng dồn và lãi suất chưa thanh toán, nếu có, tính đến (nhưng không kể) ngày quy đổi.",0,Irrelevant,0.9947945972283682,6,6,True,ensemble_voting
"công ty ấn định tuổi thọ hữu ích cho các tài sản thuộc sở hữu của mình dựa trên nhiều yếu tố, bao gồm cả tuổi và tình trạng của tài sản khi mua lại.",0,Irrelevant,0.9947942346334456,4,4,True,ensemble_voting
"tuy vấn đề tài chính trong hệ thống chăm sóc sức khoẻ ngày càng nhiều, đã dẫn đến hiệu ứng gia tăng áp lực giá trong giới kinh doanh y tế.",0,Irrelevant,0.9947909514109292,6,6,True,ensemble_voting
"rủi ro về pháp lý, thuế và quy các hoạt động của chúng tôi phải tuân thủ nhiều luật và quy định về môi trường, bao gồm các hiệp ước và thỏa thuận quốc tế liên quan đến khí nhà kính, biến đổi khí hậu và các nguồn năng lượng tái tạo có thể khiến chúng tôi phải chịu trách nhiệm pháp lý đáng kể, dẫn đến chi phí tuân thủ bổ sung và có thể làm giảm cơ hội kinh doanh cũng như doanh thu của chúng tôi.",1,Evironment,0.9947907328605652,4,4,True,ensemble_voting
"nếu chúng tôi tài trợ cho một khoản vay bất động sản thương mại hoặc nhiều gia đình, thời gian tiếp thị và thanh lý để chuyển đổi tài sản bất động sản thành tiền mặt có thể kéo dài với chi phí nắm giữ đáng kể.",0,Irrelevant,0.994785984357198,6,6,True,ensemble_voting
"với vấn đề chiến lược kinh doanh và kế hoạch tài chính, chúng tôi đang đầu tư vào vô số sản phẩm có thể cho phép một thế giới sạch hơn, toàn hơn và bền vững hơn, bao gồm cả những sản phẩm hỗ trợ sự phát triển trong phương tiện sử dụng điện và giải pháp năng lượng sạch.",1,Evironment,0.994781106710434,4,4,True,ensemble_voting
"không có thay đổi đáng kể nào đối với các phương pháp tính toán tần suất yêu cầu, các khoản nợ phải trả không được báo cáo, hoặc bất kỳ khoản nợ phí yêu cầu nào khác chưa thanh toán cho sản phẩm khuyết tật dài hạn.",0,Irrelevant,0.9947792291641236,5,5,True,ensemble_voting
"những đơn vị từ chối nhận cổ tức không được nhận hỗ trợ hoàn vốn từ chúng tôi, số tiền nhận được phải bằng với tỷ lệ phần trăm từ thu nhập chịu thuế hay thậm chí vẫn không đủ bù trừ được nghĩa vụ nộp thuế.",0,Irrelevant,0.9947780817747116,4,4,True,ensemble_voting
"công ty chứng khoán trong tương lai (sea) cũng có thể quy đổi về tổng giá trị (ở mức giá quy đổi theo tỷ lệ phần trăm của số tiền (i) thay đổi quyền kiểm soát ở mức giá quy đổi là 101%, cộng với lãi suất chưa trả và đương thời, nếu có, nhưng loại trừ ngày đáo hạn và (ii) tối đa 40% tổng trị giá trái phiếu bảo đảm cao cấp có mức danh nghĩa gốc trong hộp khối bằng với số tiền thu được từ vốn chủ sở hữu nhất định ở mức giá quy đổi là 108.750%, cộng với lãi suất chưa trả và đương thời, nếu có, nhưng loại trừ ngày đáo hạn.",0,Irrelevant,0.9947756230831146,4,4,True,ensemble_voting
"một vùng trũng tự nhiên lớn trên bề mặt trái đất, nơi các trầm tích thường do nước mang đi tích tụ.",1,Evironment,0.9947733283042908,6,6,True,ensemble_voting
"sự thúc đẩy việc chấp nhận công nghệ lái xe tự hỗ trợ có thể dẫn đến một ảnh hưởng thậm chí tốt hơn cho môi trường, từ các chương trình chia sẻ chuyến đi đến cơ sở hạ tầng giao thông mới.",1,Evironment,0.994772121310234,4,4,True,ensemble_voting
"mức độ tài khoản phải chịu tổn thất tối đa như hỗ chấp hoàn toàn, đã yêu cầu và ảnh hưởng của dòng vốn tương đương giá trị thực và nếu có thì là phí tổn chưa được yêu cầu.",0,Irrelevant,0.9947713414827982,6,6,True,ensemble_voting
bảng sau đây cho thấy sự thay đổi trong nghĩa vụ hỗ trợ sau khi làm việc và giá trị hợp lý của tài sản kế hoạch.,0,Irrelevant,0.9947683981486728,7,7,True,ensemble_voting
các đối thủ cạnh tranh trong thị trường hàng hoá như hỗ trợ quan liệp của thị trường và quản lý của doanh nghiệp là xong nhiệm vụ của họ nhưng có khi đối thủ sẽ có được giấy chứng nhận nhanh hơn chúng tôi.,0,Irrelevant,0.9947681427001952,4,4,True,ensemble_voting
"đầu tư của first financial vào các thị trường cộng đồng là một phần quan trọng trong cơ sở tài trợ cốt lõi của ngân hàng và theo lịch sử đã cung cấp các nguồn tài trợ ổn định, chi phí thấp.",0,Irrelevant,0.99476687113444,6,6,True,ensemble_voting
các báo cáo tài chính đã được chuẩn bị theo tiêu chuẩn kế toán quốc tế phù hợp với yêu cầu của đạo luật công ty của vương quốc anh.,0,Irrelevant,0.9947643961225238,7,7,True,ensemble_voting
"những vấn đề nằm dưới trong góc trái đó ít liên quan đến công việc của chúng tôi hơn, và cũng ít ảnh hưởng đến vấn đề mà các đối tác của chúng tôi thường quan tâm tới, ví dụ như quản lý nước, vấn đề mà chúng tôi sử dụng rất ít nước trong quá trình sản xuất.",1,Evironment,0.9947630286216737,5,5,True,ensemble_voting
bán cho các bên thứ ba bảo hiểm sức khỏe liên quan đếnmedicare được tạo bởi các nền tảng thương mại điện tử và các hoạt động tiếp thị của chúng tôi.,0,Irrelevant,0.9947607278823852,5,5,True,ensemble_voting
"công vấn đơn phương này trong tương lai sẽ góp phần làm hỗ chấp hoàn toàn khả năng lưu thông của cổ phiếu và dòng vốn vào thị trường chứng khoán hoa kỳ, và kết quả là giá thị trường của cổ phiếu sẽ bị ảnh hưởng nghiêm trọng.",0,Irrelevant,0.994757354259491,4,4,True,ensemble_voting
tỷ lệ phần trăm trong mỗi lần thăng chức như hỗ trợ bởi các chương trình thăng tiến nội bộ của nhân viên.,0,Irrelevant,0.9947564721107482,5,5,True,ensemble_voting
"nhìn chung, các ""mối quan hệ bảo đảm"" chấp nhận giao dịch với bất kỳ một chi nhánh do liền kề nào, với số tiền tương đương 10% số cổ phiếu và bù trừ của ngân hàng này, và giới hạn tổng số giao dịch với tất cả chi nhánh này là 20% số cổ phiếu và bù trừ đã nói, và (2) yêu cầu tất cả những giao dịch này phải điều khoản tương tự nhau, hoặc trở lên công bằng, cho toàn bộ chi nhánh hoặc công ty này như thể sẽ được cung cấp cho một chi nhánh không phải là công ty liên kết.",0,Irrelevant,0.994753509759903,4,4,True,ensemble_voting
rủi ro sửa đổi rủi ro sửa đổi là rủi ro rủi ro cao hơn là do lạm phát hoặc điều chỉnh tỷ lệ phần trăm khuyết tật.,0,Irrelevant,0.9947533160448074,4,4,True,ensemble_voting
